lat,lon,MaxWind,RMW,MIN_SLP,SHR_MAG,SHR_HDG,STM_SPD,STM_HDG,SST,OHC,TPW,LAND,850TANG,850VORT,200DVRG,lat(+6h),lon(+6h),MaxWind(+6h),RMW(+6h),MIN_SLP(+6hr),SHR_MAG(+6h),SHR_HDG(+6h),STM_SPD(+6h),STM_HDG(+6h),SST(+6h),OHC(+6h),TPW(+6h),LAND(+6h),850TANG(+6h),850VORT(+6h),200DVRG(+6h),lat(+12h),lon(+12h),MaxWind(+12h),RMW(+12h),MIN_SLP(+12hr),SHR_MAG(+12h),SHR_HDG(+12h),STM_SPD(+12h),STM_HDG(+12h),SST(+12h),OHC(+12h),TPW(+12h),LAND(+12h),850TANG(+12h),850VORT(+12h),200DVRG(+12h),class
19,252.3,44,92,995,23,260,10,360,276,9999,60,261,96,67,72,20,252.3,49,117,997,19,246,12,332,266,9999,59,213,103,95,50,20,252.3,49,117,997,19,246,12,332,266,9999,59,213,103,95,50,0
19.9,252,51,178,994,23,248,14,300,269,9999,60,246,110,68,53,20.6,250.7,51,124,990,17,252,12,295,268,9999,61,266,125,83,51,20.6,250.7,51,124,990,17,252,12,295,268,9999,61,266,125,83,51,0
20.4,251.5,54,47,992,20,244,14,296,269,9999,58,292,109,80,41,21,250.2,46,112,991,19,255,11,297,262,9999,60,212,117,67,36,21,250.2,46,112,991,19,255,11,297,262,9999,60,212,117,67,36,0
20.8,250.5,59,114,993,21,250,11,303,268,9999,61,239,120,66,40,21.4,249.5,51,160,990,18,250,12,295,259,9999,60,174,118,46,7,21.4,249.5,51,160,990,18,250,12,295,259,9999,60,174,118,46,7,0
20.8,249.4,43,164,996,20,255,9,304,251,9999,56,241,114,47,28,21.3,248.6,35,114,998,18,264,8,295,245,9999,56,229,102,62,18,21.3,248.6,35,114,998,18,264,8,295,245,9999,56,229,102,62,18,0
21,248.9,41,123,999,21,259,7,279,248,9999,57,240,111,51,22,21.1,248.2,37,194,997,22,259,6,288,246,9999,57,273,107,71,3,21.1,248.2,37,194,997,22,259,6,288,246,9999,57,273,107,71,3,0
21.1,248.4,29,192,1002,24,260,5,282,247,9999,56,259,88,54,0,21.2,247.9,24,190,1005,19,265,6,291,249,9999,56,287,83,60,-5,21.2,247.9,24,190,1005,19,265,6,291,249,9999,56,287,83,60,-5,0
17.8,251.9,52,70,999,5,281,8,292,272,9999,50,371,85,34,-7,18.1,251.1,49,131,998,3,275,7,287,264,9999,51,421,79,27,-13,18.1,251.1,49,131,998,3,275,7,287,264,9999,51,421,79,27,-13,0
17.9,251.3,57,96,1000,4,281,7,279,270,9999,52,417,77,20,-7,18,250.6,45,125,996,7,303,6,284,262,9999,51,471,68,24,15,18,250.6,45,125,996,7,303,6,284,262,9999,51,471,68,24,15,0
17.8,250.6,51,101,996,6,306,6,289,260,9999,50,484,67,14,13,18,250,43,87,1000,5,297,7,292,258,9999,51,524,60,18,-15,18,250,43,87,1000,5,297,7,292,258,9999,51,524,60,18,-15,0
18,250,56,129,1000,5,333,5,293,260,9999,50,524,62,14,4,18.2,249.5,39,186,1000,3,7,6,298,260,9999,50,525,58,20,-8,18.2,249.5,39,186,1000,3,7,6,298,260,9999,50,525,58,20,-8,0
18,249.6,64,181,1000,4,350,7,287,263,9999,49,546,63,24,-20,18.2,248.9,34,192,1002,2,2,8,296,262,9999,50,535,59,9,19,18.2,248.9,34,192,1002,2,2,8,296,262,9999,50,535,59,9,19,0
18.1,249,48,184,1003,4,12,8,307,266,9999,50,543,62,10,5,18.6,248.3,36,140,999,5,21,8,304,268,9999,50,509,56,5,-22,18.6,248.3,36,140,999,5,21,8,304,268,9999,50,509,56,5,-22,0
18.5,248.6,44,171,1003,6,32,8,307,259,9999,49,510,68,4,-22,19,247.9,38,96,1003,6,22,9,305,265,9999,49,485,58,-4,-48,19,247.9,38,96,1003,6,22,9,305,265,9999,49,485,58,-4,-48,0
19.1,247.1,33,91,1004,13,22,8,285,270,9999,49,518,46,-4,-20,19.3,246.3,28,76,1009,14,37,7,287,268,9999,49,554,39,-10,-23,19.3,246.3,28,76,1009,14,37,7,287,268,9999,49,554,39,-10,-23,0
19.3,246.3,34,69,1007,16,32,7,270,271,9999,49,554,41,-3,-14,19.3,245.6,27,163,1006,17,29,6,275,269,9999,49,607,41,-5,-19,19.3,245.6,27,163,1006,17,29,6,275,269,9999,49,607,41,-5,-19,0
19.5,245.6,35,200,1007,18,24,7,270,264,9999,48,592,38,-10,-23,19.5,244.9,22,29,1010,16,25,6,275,267,9999,48,650,33,-19,-20,19.5,244.9,22,29,1010,16,25,6,275,267,9999,48,650,33,-19,-20,0
19.5,244.7,31,87,1006,18,24,6,242,272,9999,49,665,41,-19,-21,19.2,244.1,29,140,1007,15,30,7,240,274,9999,48,724,37,-5,-19,19.2,244.1,29,140,1007,15,30,7,240,274,9999,48,724,37,-5,-19,0
19,243.9,34,128,1008,15,26,8,239,278,9999,48,754,41,-3,-18,18.6,243.2,27,96,1009,11,24,8,234,278,9999,48,831,38,-1,-8,18.6,243.2,27,96,1009,11,24,8,234,278,9999,48,831,38,-1,-8,0
14.1,238.7,18,59,1009,4,352,7,262,285,9999,48,1518,38,92,21,14,238,20,105,1006,2,343,8,267,283,9999,49,1573,34,88,43,14,238,20,105,1006,2,343,8,267,283,9999,49,1573,34,88,43,0
14,238,19,51,1006,3,328,8,256,281,9999,48,1573,36,85,72,13.8,237.2,19,18,1010,3,263,9,270,279,9999,48,1645,33,85,38,13.8,237.2,19,18,1010,3,263,9,270,279,9999,48,1645,33,85,38,0
13.8,237,20,74,1010,3,272,10,258,280,9999,50,1659,29,76,62,13.6,236,29,86,1007,7,253,10,267,279,9999,50,1748,28,67,13,13.6,236,29,86,1007,7,253,10,267,279,9999,50,1748,28,67,13,0
13.7,236.1,20,145,1008,7,247,10,264,280,9999,48,1733,35,69,40,13.6,235.1,17,99,1011,8,251,9,263,280,9999,49,1816,31,60,-33,13.6,235.1,17,99,1011,8,251,9,263,280,9999,49,1816,31,60,-33,0
13.7,235.2,20,85,1010,7,260,8,256,281,9999,50,1800,36,58,-20,13.5,234.4,20,92,1008,9,271,9,261,283,9999,51,1878,32,47,-55,13.5,234.4,20,92,1008,9,271,9,261,283,9999,51,1878,32,47,-55,0
14.9,254.6,33,79,1005,12,246,9,320,286,9999,59,438,61,-3,51,15.6,254,47,58,999,12,256,8,311,282,9999,59,409,74,9,45,15.6,254,47,58,999,12,256,8,311,282,9999,59,409,74,9,45,0
15.2,253.7,37,60,1004,12,267,4,305,285,9999,61,464,67,2,67,15.4,253.4,36,100,1001,8,267,6,326,279,9999,60,467,78,10,84,15.4,253.4,36,100,1001,8,267,6,326,279,9999,60,467,78,10,84,0
15.4,253.5,45,46,1002,12,277,6,351,277,9999,58,461,78,6,60,16,253.4,41,198,997,10,276,7,347,274,9999,59,408,80,4,34,16,253.4,41,198,997,10,276,7,347,274,9999,59,408,80,4,34,0
15.7,253.2,52,175,999,8,274,7,334,276,9999,59,448,91,-1,36,16.3,252.9,58,177,990,5,236,6,332,274,9999,58,407,94,-5,56,16.3,252.9,58,177,990,5,236,6,332,274,9999,58,407,94,-5,56,1
16,253,49,170,997,6,259,6,342,276,9999,58,429,84,-10,62,16.6,252.8,52,53,996,7,259,6,345,277,9999,58,386,89,3,49,16.6,252.8,52,53,996,7,259,6,345,277,9999,58,386,89,3,49,1
16.4,252.9,56,27,995,7,253,6,351,279,9999,59,397,87,6,69,17,252.8,52,106,990,3,325,5,342,276,9999,58,353,85,27,52,17,252.8,52,106,990,3,325,5,342,276,9999,58,353,85,27,52,1
16.9,253.1,62,57,992,3,243,5,349,272,9999,58,340,89,9,53,17.4,253,63,145,983,4,94,6,350,272,9999,58,306,101,3,42,17.4,253,63,145,983,4,94,6,350,272,9999,58,306,101,3,42,0
17.3,252.9,62,128,989,3,306,4,25,275,9999,55,321,90,12,49,17.7,253.1,49,17,991,4,346,5,12,274,9999,56,276,93,16,34,17.7,253.1,49,17,991,4,346,5,12,274,9999,56,276,93,16,34,0
17.7,252.9,76,16,977,3,329,4,13,276,9999,56,292,109,21,54,18.1,253,68,65,977,5,11,5,11,274,9999,55,257,106,29,70,18.1,253,68,65,977,5,11,5,11,274,9999,55,257,106,29,70,0
18.1,253,93,32,967,8,340,5,11,268,9999,53,257,116,15,67,18.6,253.1,96,145,964,5,31,5,5,272,9999,52,217,106,2,69,18.6,253.1,96,145,964,5,31,5,5,272,9999,52,217,106,2,69,0
18.6,253.1,110,169,957,8,7,7,352,277,9999,53,217,112,2,83,19.3,253,103,69,955,15,37,7,356,278,9999,51,181,109,3,30,19.3,253,103,69,955,15,37,7,356,278,9999,51,181,109,3,30,0
19.3,253.1,120,80,949,14,31,7,360,283,9999,50,173,115,-4,41,20,253.1,113,105,951,14,37,8,4,280,9999,48,133,108,-1,19,20,253.1,113,105,951,14,37,8,4,280,9999,48,133,108,-1,19,0
20,253,110,68,972,17,41,7,8,287,9999,47,143,103,-3,34,20.7,253.1,79,50,976,23,53,6,360,280,9999,45,129,83,18,27,20.7,253.1,79,50,976,23,53,6,360,280,9999,45,129,83,18,27,0
20.9,253.2,105,42,972,24,47,7,335,284,9999,45,127,87,25,46,21.5,252.9,60,192,989,26,72,6,360,284,9999,44,157,70,-5,36,21.5,252.9,60,192,989,26,72,6,360,284,9999,44,157,70,-5,36,0
21.8,253.5,95,172,974,25,61,5,360,301,9999,39,91,84,11,32,22.3,253.5,66,162,991,29,78,5,16,296,9999,37,75,58,20,5,22.3,253.5,66,162,991,29,78,5,16,296,9999,37,75,58,20,5,0
22.6,253.9,73,175,981,27,74,9,348,286,9999,37,23,72,26,8,23.5,253.7,27,42,1012,33,75,9,348,242,9999,34,-30,28,-16,11,23.5,253.7,27,42,1012,33,75,9,348,242,9999,34,-30,28,-16,11,0
23.2,254.4,58,40,1003,31,77,9999,9999,181,9999,35,-60,41,-11,11,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,0
15.8,248.2,45,146,1005,6,264,4,305,282,9999,50,811,61,-33,-7,16,247.9,45,77,1003,6,297,4,327,276,9999,50,798,64,-5,32,16,247.9,45,77,1003,6,297,4,327,276,9999,50,798,64,-5,32,0
16.3,247.9,32,163,1006,6,323,3,289,277,9999,48,766,55,-6,22,16.4,247.6,25,121,1009,2,339,3,316,275,9999,48,765,49,-2,11,16.4,247.6,25,121,1009,2,339,3,316,275,9999,48,765,49,-2,11,0
16.6,247.4,37,111,1006,3,347,4,305,279,9999,47,751,55,9,-4,16.8,247.1,30,61,1006,3,59,3,334,280,9999,46,743,48,3,-11,16.8,247.1,30,61,1006,3,59,3,334,280,9999,46,743,48,3,-11,0
17.2,247.1,36,33,1006,4,87,3,316,283,9999,44,702,51,-1,-20,17.4,246.9,28,124,1008,7,112,3,335,281,9999,45,691,43,-2,-18,17.4,246.9,28,124,1008,7,112,3,335,281,9999,45,691,43,-2,-18,0
17.5,246.7,41,80,1004,9,96,4,328,282,9999,43,692,64,-2,-25,17.8,246.5,35,77,1004,14,99,3,330,277,9999,43,674,50,10,-15,17.8,246.5,35,77,1004,14,99,3,330,277,9999,43,674,50,10,-15,0
17.9,246.2,41,73,1004,11,99,3,342,274,9999,41,682,53,19,-15,18.2,246.1,26,134,1008,19,111,4,347,272,9999,40,661,44,2,17,18.2,246.1,26,134,1008,19,111,4,347,272,9999,40,661,44,2,17,0
18.1,245.9,37,140,1005,18,108,2,270,271,9999,40,683,50,12,8,18.1,245.7,29,162,1006,22,115,2,270,270,9999,40,696,34,-2,27,18.1,245.7,29,162,1006,22,115,2,270,270,9999,40,696,34,-2,27,0
18.2,245.7,32,149,1007,21,118,2,298,271,9999,39,688,37,2,5,18.3,245.5,22,45,1010,24,123,2,360,269,9999,39,693,30,-3,14,18.3,245.5,22,45,1010,24,123,2,360,269,9999,39,693,30,-3,14,0
14,252.4,33,64,1006,23,37,3,224,286,9999,58,655,53,-12,114,13.8,252.2,42,136,1008,18,48,1,270,286,9999,58,685,56,-32,72,13.8,252.2,42,136,1008,18,48,1,270,286,9999,58,685,56,-32,72,0
13.9,251.8,46,113,1004,22,44,6,270,287,9999,59,695,68,-20,90,13.9,251.2,47,134,1003,17,49,4,305,286,9999,59,730,80,-19,103,13.9,251.2,47,134,1003,17,49,4,305,286,9999,59,730,80,-19,103,0
13.9,251.2,34,83,1005,20,40,5,21,287,9999,58,730,68,-18,63,14.4,251.4,33,56,1004,18,53,5,12,283,9999,58,672,66,-17,55,14.4,251.4,33,56,1004,18,53,5,12,283,9999,58,672,66,-17,55,0
14.6,250.9,35,54,1004,19,50,4,360,283,9999,56,687,78,-6,17,15,250.9,32,95,1002,27,74,5,6,280,9999,56,654,66,-17,22,15,250.9,32,95,1002,27,74,5,6,280,9999,56,654,66,-17,22,0
15,250.7,36,85,1005,25,68,3,360,280,9999,54,668,73,-21,21,15.3,250.7,32,89,1005,24,76,4,352,278,9999,55,645,69,-18,64,15.3,250.7,32,89,1005,24,76,4,352,278,9999,55,645,69,-18,64,0
15.9,250.5,41,80,1005,26,68,4,297,272,9999,54,617,72,-13,79,16.1,250.1,31,115,1002,28,59,4,297,265,9999,53,636,64,-11,72,16.1,250.1,31,115,1002,28,59,4,297,265,9999,53,636,64,-11,72,0
15.7,250,27,93,1007,27,53,4,270,272,9999,55,672,57,-5,80,15.7,249.6,21,85,1008,29,53,3,270,267,9999,54,707,49,-9,63,15.7,249.6,21,85,1008,29,53,3,270,267,9999,54,707,49,-9,63,0
16,249.6,22,87,1007,31,55,4,270,261,9999,54,686,47,-11,76,16,249.2,25,79,1006,35,55,5,270,259,9999,53,720,41,-13,17,16,249.2,25,79,1006,35,55,5,270,259,9999,53,720,41,-13,17,0
13.2,251.7,33,80,1003,0,56,8,277,299,9999,62,769,74,-24,118,13.3,250.9,44,177,997,4,148,6,295,293,9999,62,803,85,-26,108,13.3,250.9,44,177,997,4,148,6,295,293,9999,62,803,85,-26,108,0
14,250.6,52,110,998,10,81,8,291,289,9999,61,759,86,-19,116,14.3,249.8,49,121,997,14,98,7,278,289,9999,60,792,81,-9,80,14.3,249.8,49,121,997,14,98,7,278,289,9999,60,792,81,-9,80,0
14.4,250.3,50,153,998,17,75,9,270,291,9999,59,746,83,-8,59,14.4,249.4,39,52,1000,14,82,7,282,285,9999,59,815,92,-14,116,14.4,249.4,39,52,1000,14,82,7,282,285,9999,59,815,92,-14,116,0
14.6,249.3,47,70,1001,18,72,8,270,284,9999,59,808,86,-8,127,14.6,248.5,51,101,998,15,69,5,248,279,9999,58,875,91,-11,131,14.6,248.5,51,101,998,15,69,5,248,279,9999,58,875,91,-11,131,0
14.7,248.6,50,116,1001,13,56,6,210,277,9999,55,859,88,-8,140,14.2,248.3,33,77,1004,10,67,1,243,279,9999,54,919,82,-14,104,14.2,248.3,33,77,1004,10,67,1,243,279,9999,54,919,82,-14,104,0
15,248.2,50,86,1002,16,48,2,297,277,9999,53,872,96,-15,92,15.1,248,33,107,998,16,65,3,322,276,9999,53,883,85,-23,60,15.1,248,33,107,998,16,65,3,322,276,9999,53,883,85,-23,60,0
15.4,248.1,43,121,1003,19,64,4,297,276,9999,53,855,97,-24,60,15.6,247.7,40,103,999,24,90,5,287,274,9999,54,846,92,-8,36,15.6,247.7,40,103,999,24,90,5,287,274,9999,54,846,92,-8,36,0
15.5,247.4,33,97,1004,20,82,5,258,275,9999,54,866,78,-8,34,15.4,246.9,36,35,1002,19,84,3,280,275,9999,54,895,81,-10,41,15.4,246.9,36,35,1002,19,84,3,280,275,9999,54,895,81,-10,41,0
15.4,247,30,35,1004,19,71,5,270,276,9999,53,891,74,-4,42,15.4,246.5,27,182,1006,19,81,4,277,271,9999,52,911,71,0,-7,15.4,246.5,27,182,1006,19,81,4,277,271,9999,52,911,71,0,-7,0
15.6,246.8,40,148,1005,20,64,7,278,274,9999,53,878,76,1,2,15.7,246.1,31,142,1004,26,80,6,260,267,9999,52,899,77,-3,-33,15.7,246.1,31,142,1004,26,80,6,260,267,9999,52,899,77,-3,-33,0
15.6,246.3,29,146,1004,22,64,7,243,268,9999,50,899,72,5,3,15.3,245.7,28,110,1006,29,79,5,259,269,9999,50,958,69,3,-36,15.3,245.7,28,110,1006,29,79,5,259,269,9999,50,958,69,3,-36,0
15.4,245.9,27,109,1005,24,76,7,278,267,9999,52,938,75,23,-7,15.5,245.2,29,46,1003,31,83,7,278,269,9999,52,964,72,13,-40,15.5,245.2,29,46,1003,31,83,7,278,269,9999,52,964,72,13,-40,0
15.5,245.5,21,75,1004,29,77,8,301,270,9999,51,948,65,13,-43,15.9,244.8,22,81,1008,34,89,9,293,263,9999,50,950,59,-8,-44,15.9,244.8,22,81,1008,34,89,9,293,263,9999,50,950,59,-8,-44,0
16,244.7,22,32,1007,34,86,10,258,263,9999,52,947,57,-11,-49,15.8,243.7,24,78,1006,29,91,9,255,255,9999,50,1029,55,-5,-27,15.8,243.7,24,78,1006,29,91,9,255,255,9999,50,1029,55,-5,-27,0
11.9,235,48,78,1001,8,219,8,256,278,9999,49,1962,89,-7,87,11.7,234.2,42,123,1002,9,198,7,253,278,9999,49,2037,78,-11,28,11.7,234.2,42,123,1002,9,198,7,253,278,9999,49,2037,78,-11,28,0
11.9,234.3,44,161,999,8,221,7,246,279,9999,46,2013,92,-7,55,11.6,233.6,42,156,1005,9,204,7,249,276,9999,47,2090,76,-9,4,11.6,233.6,42,156,1005,9,204,7,249,276,9999,47,2090,76,-9,4,0
11.4,232.7,46,200,1004,3,4,8,240,274,9999,50,2174,72,0,3,11,232,43,167,1004,9,78,7,241,272,9999,49,2260,68,5,-19,11,232,43,167,1004,9,78,7,241,272,9999,49,2260,68,5,-19,0
11.2,231.9,41,142,1004,6,54,9,238,275,9999,47,2252,57,4,-19,10.7,231.1,32,49,1007,14,78,9,246,275,9999,47,2354,56,12,-52,10.7,231.1,32,49,1007,14,78,9,246,275,9999,47,2354,56,12,-52,0
11,230.5,32,72,1007,12,52,10,241,279,9999,46,2379,59,11,-60,10.5,229.6,31,144,1005,18,65,11,243,277,9999,46,2490,58,11,-89,10.5,229.6,31,144,1005,18,65,11,243,277,9999,46,2490,58,11,-89,0
10.5,229.6,34,109,1006,16,63,12,250,272,9999,44,2490,56,12,-80,10.1,228.5,29,99,1009,26,65,11,243,270,9999,45,2610,54,11,-105,10.1,228.5,29,99,1009,26,65,11,243,270,9999,45,2610,54,11,-105,0
10.2,228.6,30,108,1006,23,64,11,236,272,9999,46,2594,49,15,-92,9.6,227.7,38,72,1003,29,75,10,231,274,9999,46,2658,53,25,-90,9.6,227.7,38,72,1003,29,75,10,231,274,9999,46,2658,53,25,-90,0
10,227.9,36,118,1006,29,77,9,243,273,9999,44,2658,49,29,-86,9.6,227.1,24,81,1010,29,87,8,240,273,9999,46,2600,51,32,-36,9.6,227.1,24,81,1010,29,87,8,240,273,9999,46,2600,51,32,-36,0
9.8,227,32,106,1009,29,84,7,243,273,9999,46,2580,53,34,-12,9.5,226.4,39,147,1007,26,95,6,247,274,9999,47,2537,54,37,-17,9.5,226.4,39,147,1007,26,95,6,247,274,9999,47,2537,54,37,-17,0
9.5,226.3,31,144,1007,23,91,11,228,271,9999,46,2527,49,35,4,8.8,225.5,26,146,1010,24,105,9,236,277,9999,48,2490,46,41,-5,8.8,225.5,26,146,1010,24,105,9,236,277,9999,48,2490,46,41,-5,0
9.4,225.4,32,107,1009,19,106,9,220,272,9999,47,2446,52,41,13,8.7,224.8,30,62,1007,21,107,6,225,279,9999,48,2429,52,46,6,8.7,224.8,30,62,1007,21,107,6,225,279,9999,48,2429,52,46,6,0
15.2,257.8,43,141,998,16,257,9,360,298,9999,60,266,104,49,91,16.1,257.8,44,80,991,9,299,9,337,301,9999,58,183,115,49,127,16.1,257.8,44,80,991,9,299,9,337,301,9999,58,183,115,49,127,0
15.9,257.3,46,60,998,9,257,8,331,295,9999,57,232,112,56,96,16.6,256.9,43,101,995,7,275,9,336,293,9999,56,159,105,72,97,16.6,256.9,43,101,995,7,275,9,336,293,9999,56,159,105,72,97,0
16.6,257.1,52,89,995,4,299,14,331,295,9999,56,156,116,77,104,17.8,256.4,58,28,990,7,321,13,341,291,9999,52,63,94,51,70,17.8,256.4,58,28,990,7,321,13,341,291,9999,52,63,94,51,70,0
18,256.5,77,16,991,9,344,16,347,287,9999,50,38,93,55,79,19.6,256.1,42,124,1004,9,1,16,350,182,9999,46,-78,60,63,67,19.6,256.1,42,124,1004,9,1,16,350,182,9999,46,-78,60,63,67,0
19.7,256,52,164,1002,14,9,14,344,201,9999,46,-83,62,65,57,21,255.6,26,115,1007,15,28,15,4,183,9999,44,-84,23,55,74,21,255.6,26,115,1007,15,28,15,4,183,9999,44,-84,23,55,74,0
15.4,258,42,75,1004,14,186,6,270,296,9999,55,237,75,43,79,15.4,257.4,45,112,1003,8,188,4,277,291,9999,56,271,87,43,67,15.4,257.4,45,112,1003,8,188,4,277,291,9999,56,271,87,43,67,1
15.8,257.1,48,115,1001,10,181,13,304,292,9999,55,245,98,45,90,16.5,256,58,151,997,14,139,12,298,292,9999,55,208,89,50,103,16.5,256,58,151,997,14,139,12,298,292,9999,55,208,89,50,103,1
16.2,256.2,55,146,995,8,172,10,287,288,9999,55,226,91,54,142,16.5,255.2,53,124,994,7,176,8,281,289,9999,56,252,108,53,116,16.5,255.2,53,124,994,7,176,8,281,289,9999,56,252,108,53,116,0
16.5,255.5,64,135,991,6,167,9,277,290,9999,55,236,125,40,145,16.6,254.6,50,56,987,8,342,6,270,285,9999,58,284,135,40,113,16.6,254.6,50,56,987,8,342,6,270,285,9999,58,284,135,40,113,0
17,255,77,64,983,6,2,5,270,291,9999,54,222,151,47,86,17,254.5,65,78,979,8,291,3,287,282,9999,56,256,150,71,97,17,254.5,65,78,979,8,291,3,287,282,9999,56,256,150,71,97,0
17.2,254.4,78,109,978,7,315,5,282,288,9999,57,241,169,67,116,17.3,253.9,74,75,969,5,275,4,291,279,9999,57,256,176,62,151,17.3,253.9,74,75,969,5,275,4,291,279,9999,57,256,176,62,151,0
17.1,254.1,72,125,978,7,290,3,342,277,9999,57,265,166,74,146,17.4,254,68,176,978,14,231,3,360,270,9999,58,241,161,40,102,17.4,254,68,176,978,14,231,3,360,270,9999,58,241,161,40,102,0
17.4,254.1,81,163,975,11,234,6,9,274,9999,57,236,168,45,112,18,254.2,82,161,972,12,235,6,5,273,9999,56,173,160,74,87,18,254.2,82,161,972,12,235,6,5,273,9999,56,173,160,74,87,0
17.9,254.1,81,187,975,15,238,8,13,277,9999,56,188,143,53,64,18.7,254.3,86,137,977,10,216,8,357,280,9999,54,107,147,89,71,18.7,254.3,86,137,977,10,216,8,357,280,9999,54,107,147,89,71,0
18.7,254.3,89,139,975,12,251,9,348,287,9999,54,107,132,85,66,19.6,254.1,82,118,974,6,263,9,323,286,9999,50,67,118,111,78,19.6,254.1,82,118,974,6,263,9,323,286,9999,50,67,118,111,78,0
19.4,254.3,86,139,974,10,248,12,310,283,9999,50,63,113,110,60,20.2,253.3,60,104,988,8,220,9,306,270,9999,51,107,96,87,85,20.2,253.3,60,104,988,8,220,9,306,270,9999,51,107,96,87,85,0
19.8,253.8,78,102,974,11,227,7,305,282,9999,49,81,114,70,76,20.2,253.2,65,88,983,8,203,6,298,268,9999,51,117,98,75,40,20.2,253.2,65,88,983,8,203,6,298,268,9999,51,117,98,75,40,0
20.2,253.4,74,107,977,8,207,7,305,275,9999,50,96,102,80,40,20.6,252.8,79,175,983,10,193,6,304,268,9999,50,158,93,71,47,20.6,252.8,79,175,983,10,193,6,304,268,9999,50,158,93,71,47,0
20.5,252.9,104,185,979,9,197,4,317,274,9999,50,146,91,56,31,20.8,252.6,58,102,984,6,184,5,313,268,9999,51,182,84,67,47,20.8,252.6,58,102,984,6,184,5,313,268,9999,51,182,84,67,47,0
20.9,252.8,48,136,991,10,207,5,325,258,9999,50,166,72,66,55,21.3,252.5,47,100,998,7,204,6,335,257,9999,51,201,74,80,61,21.3,252.5,47,100,998,7,204,6,335,257,9999,51,201,74,80,61,0
21.5,252.5,41,89,994,8,224,5,340,271,9999,50,197,67,69,38,22,252.3,40,154,999,3,218,7,320,271,9999,49,188,67,65,25,22,252.3,40,154,999,3,218,7,320,271,9999,49,188,67,65,25,0
22.3,252.4,47,145,999,3,200,10,309,282,9999,46,158,65,56,18,22.9,251.6,38,133,1003,5,71,8,298,264,9999,46,111,52,38,24,22.9,251.6,38,133,1003,5,71,8,298,264,9999,46,111,52,38,24,0
22.7,251.8,36,111,1002,2,286,9,304,268,9999,48,140,54,37,14,23.2,251,33,139,1001,4,43,7,304,273,9999,48,42,53,41,-7,23.2,251,33,139,1001,4,43,7,304,273,9999,48,42,53,41,-7,0
23.4,251.1,50,96,1003,5,340,5,294,268,9999,47,52,51,31,-18,23.6,250.6,35,109,1004,6,15,6,314,266,9999,47,21,54,59,5,23.6,250.6,35,109,1004,6,15,6,314,266,9999,47,21,54,59,5,0
24,250.6,36,90,1003,5,309,6,299,283,9999,47,49,49,33,11,24.3,250,26,116,1008,8,346,7,312,254,9999,46,23,50,35,9,24.3,250,26,116,1008,8,346,7,312,254,9999,46,23,50,35,9,0
24.3,250.2,32,144,1006,8,336,5,270,278,9999,44,39,49,25,10,24.3,249.6,25,70,1011,12,349,5,288,247,9999,45,11,33,17,-15,24.3,249.6,25,70,1011,12,349,5,288,247,9999,45,11,33,17,-15,0
14.1,246.6,43,72,1004,7,216,14,290,289,9999,55,1041,60,-12,32,14.6,245.2,38,87,1006,9,217,14,290,286,9999,56,1052,55,-16,34,14.6,245.2,38,87,1006,9,217,14,290,286,9999,56,1052,55,-16,34,0
14.6,245.2,56,118,998,8,252,13,288,289,9999,58,1052,85,-15,45,15,243.9,57,77,989,8,235,12,287,286,9999,58,1087,88,-13,52,15,243.9,57,77,989,8,235,12,287,286,9999,58,1087,88,-13,52,1
15,243,63,122,990,10,249,11,291,283,9999,56,1145,92,-18,66,15.4,241.9,81,75,984,12,224,11,289,274,9999,56,1191,104,-12,42,15.4,241.9,81,75,984,12,224,11,289,274,9999,56,1191,104,-12,42,0
15.2,241.8,83,92,984,9,231,9,283,281,9999,55,1214,102,-12,49,15.4,240.9,73,99,984,12,219,8,285,274,9999,55,1263,104,-12,21,15.4,240.9,73,99,984,12,219,8,285,274,9999,55,1263,104,-12,21,0
15.2,241,114,110,976,8,239,8,277,282,9999,58,1275,132,-15,22,15.3,240.2,98,63,968,8,240,8,270,272,9999,58,1314,135,-18,27,15.3,240.2,98,63,968,8,240,8,270,272,9999,58,1314,135,-18,27,1
15.3,240.2,103,69,971,6,243,7,262,273,9999,55,1314,132,-20,34,15.2,239.5,84,104,977,9,215,6,261,270,9999,56,1368,128,-13,9,15.2,239.5,84,104,977,9,215,6,261,270,9999,56,1368,128,-13,9,0
15.2,239.4,105,50,968,7,267,7,262,277,9999,57,1374,132,-6,17,15.1,238.7,100,131,966,7,219,6,257,269,9999,56,1430,129,-9,26,15.1,238.7,100,131,966,7,219,6,257,269,9999,56,1430,129,-9,26,0
15.1,238.8,109,168,961,4,254,9,263,278,9999,54,1423,130,-4,37,15,237.9,98,59,964,5,168,8,267,271,9999,54,1495,118,-13,22,15,237.9,98,59,964,5,168,8,267,271,9999,54,1495,118,-13,22,0
15,238,121,131,959,3,254,8,263,280,9999,56,1488,131,2,45,14.9,237.2,96,109,961,2,289,8,260,271,9999,55,1554,114,4,-14,14.9,237.2,96,109,961,2,289,8,260,271,9999,55,1554,114,4,-14,0
