lat,lon,MaxWind,RMW,MIN_SLP,SHR_MAG,SHR_HDG,STM_SPD,STM_HDG,SST,OHC,TPW,LAND,850TANG,850VORT,200DVRG,lat(+6h),lon(+6h),MaxWind(+6h),RMW(+6h),MIN_SLP(+6hr),SHR_MAG(+6h),SHR_HDG(+6h),STM_SPD(+6h),STM_HDG(+6h),SST(+6h),OHC(+6h),TPW(+6h),LAND(+6h),850TANG(+6h),850VORT(+6h),200DVRG(+6h),lat(+12h),lon(+12h),MaxWind(+12h),RMW(+12h),MIN_SLP(+12hr),SHR_MAG(+12h),SHR_HDG(+12h),STM_SPD(+12h),STM_HDG(+12h),SST(+12h),OHC(+12h),TPW(+12h),LAND(+12h),850TANG(+12h),850VORT(+12h),200DVRG(+12h),class
14.3,224.8,115,70,947,2,115,12,265,274,9999,56,2163,165,57,1,14.2,223.6,111,93,946,7,157,11,265,275,9999,55,2044,158,47,-22,14.2,223.6,111,93,946,7,157,11,265,275,9999,55,2044,158,47,-22,0
14.3,223.7,116,89,952,6,136,9,263,278,9999,54,2050,166,49,-19,14.2,222.8,124,100,943,8,149,9,273,273,9999,54,1962,162,44,-24,14.2,222.8,124,100,943,8,149,9,273,273,9999,54,1962,162,44,-24,0
14.5,221.5,123,76,941,5,200,14,278,266,9999,56,1819,172,42,0,14.7,220.1,114,78,941,9,199,13,279,271,9999,56,1670,164,49,-23,14.7,220.1,114,78,941,9,199,13,279,271,9999,56,1670,164,49,-23,0
14.8,220.1,122,105,941,7,228,14,274,273,9999,56,1666,183,47,-37,14.9,218.7,109,82,942,8,214,14,276,272,9999,55,1521,169,50,-44,14.9,218.7,109,82,942,8,214,14,276,272,9999,55,1521,169,50,-44,0
14.9,218.7,127,79,935,7,222,14,274,276,9999,56,1521,190,43,-22,15,217.3,138,89,927,9,182,13,274,273,9999,55,1378,178,45,3,15,217.3,138,89,927,9,182,13,274,273,9999,55,1378,178,45,3,0
15.1,217.6,137,92,929,8,214,14,278,277,9999,55,1403,187,54,-6,15.3,216.2,125,138,927,7,223,14,280,267,9999,55,1256,165,53,-2,15.3,216.2,125,138,927,7,223,14,280,267,9999,55,1256,165,53,-2,0
15.5,216,138,120,929,9,240,15,278,267,9999,55,1228,197,43,23,15.7,214.5,112,81,933,6,207,15,278,270,9999,56,1072,177,38,3,15.7,214.5,112,81,933,6,207,15,278,270,9999,56,1072,177,38,3,0
15.7,214.4,132,93,931,6,255,14,274,272,9999,55,1062,196,38,21,15.8,212.9,118,97,930,7,175,15,276,268,9999,54,913,170,31,-16,15.8,212.9,118,97,930,7,175,15,276,268,9999,54,913,170,31,-16,0
16.5,208.4,115,49,948,7,95,15,270,269,9999,51,475,179,9,-14,16.5,206.8,113,83,945,12,100,16,266,270,9999,50,368,161,28,19,16.5,206.8,113,83,945,12,100,16,266,270,9999,50,368,161,28,19,0
16.5,206.8,110,118,954,11,81,18,260,273,9999,50,368,153,18,-3,16.2,205,105,94,950,12,86,16,261,270,9999,50,307,145,42,28,16.2,205,105,94,950,12,86,16,261,270,9999,50,307,145,42,28,0
16.6,203.9,100,78,954,11,70,15,263,273,9999,49,261,149,27,15,16.4,202.3,124,73,940,11,74,15,266,269,9999,49,355,150,34,9,16.4,202.3,124,73,940,11,74,15,266,269,9999,49,355,150,34,9,0
16.7,202.3,100,79,955,10,65,15,262,271,9999,48,328,139,38,6,16.5,200.8,111,44,953,10,110,14,266,271,9999,49,453,142,42,31,16.5,200.8,111,44,953,10,110,14,266,271,9999,49,453,142,42,31,0
16.6,200.7,106,45,952,10,80,13,270,274,9999,49,454,154,41,24,16.6,199.3,122,30,948,12,88,13,272,272,9999,50,579,153,63,10,16.6,199.3,122,30,948,12,88,13,272,272,9999,50,579,153,63,10,0
17,197.5,113,87,950,11,91,11,275,276,9999,48,618,176,54,38,17.1,196.4,111,111,945,10,62,12,280,275,9999,50,672,170,64,61,17.1,196.4,111,111,945,10,62,12,280,275,9999,50,672,170,64,61,0
17.2,196.3,117,76,945,10,69,15,282,277,9999,50,669,201,58,65,17.5,194.8,121,116,939,11,69,13,284,275,9999,51,754,184,51,66,17.5,194.8,121,116,939,11,69,13,284,275,9999,51,754,184,51,66,0
17.6,194.8,115,130,945,16,63,11,281,278,9999,52,747,191,51,82,17.8,193.7,133,54,930,14,60,11,286,274,9999,52,824,197,57,123,17.8,193.7,133,54,930,14,60,11,286,274,9999,52,824,197,57,123,0
18.1,192.2,118,151,944,15,43,8,292,279,9999,53,941,204,50,47,18.4,191.4,117,85,940,17,38,7,303,281,9999,53,1001,189,33,85,18.4,191.4,117,85,940,17,38,7,303,281,9999,53,1001,189,33,85,0
18.5,191.3,105,83,952,15,34,8,301,281,9999,55,1006,180,45,50,18.9,190.6,112,118,948,25,36,8,314,281,9999,54,1057,170,51,77,18.9,190.6,112,118,948,25,36,8,314,281,9999,54,1057,170,51,77,0
19,190.3,106,133,952,21,33,9,321,282,9999,54,1083,189,61,44,19.7,189.7,110,69,951,24,29,11,322,283,9999,54,1120,169,49,70,19.7,189.7,110,69,951,24,29,11,322,283,9999,54,1120,169,49,70,0
20.8,188.7,96,137,960,24,14,16,315,284,9999,54,1197,167,35,24,21.9,187.5,93,61,975,29,12,16,317,280,9999,53,1309,156,19,21,21.9,187.5,93,61,975,29,12,16,317,280,9999,53,1309,156,19,21,0
21.7,187.7,87,26,972,25,15,17,310,281,9999,54,1290,147,21,25,22.8,186.3,92,141,972,26,26,16,311,277,9999,52,1431,145,7,12,22.8,186.3,92,141,972,26,26,16,311,277,9999,52,1431,145,7,12,0
24.2,183.7,66,97,989,19,43,16,300,271,9999,50,1704,124,-6,-14,25,182.2,46,56,999,14,51,15,291,270,9999,49,1864,99,-32,-22,25,182.2,46,56,999,14,51,15,291,270,9999,49,1864,99,-32,-22,0
24.7,182,58,79,996,17,41,12,284,271,9999,51,1881,117,-19,-20,25,180.7,42,89,999,17,69,12,294,272,9999,51,2015,98,-27,11,25,180.7,42,89,999,17,69,12,294,272,9999,51,2015,98,-27,11,0
25.1,180.5,45,91,1001,15,55,14,295,274,9999,51,2036,91,-34,15,25.7,179.1,41,127,1005,11,77,14,296,272,9999,51,3423,82,-43,30,25.7,179.1,41,127,1005,11,77,14,296,272,9999,51,3423,82,-43,30,0
11.3,229.3,72,176,989,7,185,16,274,279,9999,58,2455,111,2,81,11.4,227.7,95,105,974,9,192,16,274,281,9999,58,2569,111,-1,37,11.4,227.7,95,105,974,9,192,16,274,281,9999,58,2569,111,-1,37,1
11.3,227.9,87,102,979,7,189,16,270,284,9999,57,2563,127,-2,37,11.3,226.3,105,108,970,8,185,14,276,282,9999,59,2437,131,7,8,11.3,226.3,105,108,970,8,185,14,276,282,9999,59,2437,131,7,8,1
11.6,225.1,101,103,965,5,167,14,282,277,9999,56,2304,152,-1,15,11.9,223.7,101,105,965,7,135,13,281,279,9999,57,2152,147,-6,17,11.9,223.7,101,105,965,7,135,13,281,279,9999,57,2152,147,-6,17,0
11.9,223.7,116,90,942,6,147,13,270,284,9999,57,2152,176,10,57,11.9,222.4,130,88,934,12,97,11,278,280,9999,57,2025,168,5,49,11.9,222.4,130,88,934,12,97,11,278,280,9999,57,2025,168,5,49,0
12.2,222.5,121,103,943,9,100,11,286,288,9999,56,2019,164,-2,67,12.5,221.4,129,60,944,14,89,12,285,277,9999,56,1897,152,6,46,12.5,221.4,129,60,944,14,89,12,285,277,9999,56,1897,152,6,46,0
12.6,219.7,117,82,946,15,89,12,280,272,9999,54,1728,161,-13,42,12.8,218.5,119,88,944,13,87,10,282,275,9999,55,1603,145,-19,35,12.8,218.5,119,88,944,13,87,10,282,275,9999,55,1603,145,-19,35,0
12.8,218.4,114,91,951,14,97,11,281,281,9999,56,1594,153,-8,61,13,217.3,109,99,947,14,99,10,282,275,9999,55,1479,140,-2,17,13,217.3,109,99,947,14,99,10,282,275,9999,55,1479,140,-2,17,0
13.1,217.1,105,109,956,14,90,11,281,283,9999,54,1455,143,-9,23,13.3,216,74,76,963,11,103,10,281,278,9999,55,1342,137,9,-1,13.3,216,74,76,963,11,103,10,281,278,9999,55,1342,137,9,-1,0
13.4,215.9,112,100,951,10,94,13,279,284,9999,56,1327,179,9,4,13.6,214.6,103,109,944,10,78,10,278,271,9999,56,1197,157,16,-30,13.6,214.6,103,109,944,10,78,10,278,271,9999,56,1197,157,16,-30,0
13.7,214.7,106,124,955,10,87,10,282,271,9999,54,1199,169,18,-5,13.9,213.7,97,112,952,11,111,11,278,274,9999,55,1098,159,35,-2,13.9,213.7,97,112,952,11,111,11,278,274,9999,55,1098,159,35,-2,0
13.7,213.5,112,99,956,13,99,14,274,285,9999,57,1094,174,16,25,13.8,212.1,103,94,960,9,111,12,277,283,9999,55,970,152,39,44,13.8,212.1,103,94,960,9,111,12,277,283,9999,55,970,152,39,44,0
13.7,212.3,111,84,956,11,104,11,275,287,9999,55,993,163,25,47,13.8,211.2,129,115,940,12,115,11,273,277,9999,56,900,163,32,45,13.8,211.2,129,115,940,12,115,11,273,277,9999,56,900,163,32,45,0
13.9,209.2,133,99,944,2,45,9,277,282,9999,55,754,202,36,61,14,208.3,141,69,921,2,135,8,277,278,9999,55,685,190,35,67,14,208.3,141,69,921,2,135,8,277,278,9999,55,685,190,35,67,0
14,208.2,131,102,944,7,41,8,270,283,9999,56,679,201,37,59,14,207.4,138,82,924,3,123,7,278,278,9999,57,631,196,56,74,14,207.4,138,82,924,3,123,7,278,278,9999,57,631,196,56,74,0
14.4,206.4,138,111,921,8,5,7,294,278,9999,56,543,217,79,71,14.7,205.7,142,17,919,7,348,6,306,277,9999,56,487,199,72,40,14.7,205.7,142,17,919,7,348,6,306,277,9999,56,487,199,72,40,0
14.5,205.8,145,73,918,9,16,5,308,282,9999,58,511,210,61,90,14.8,205.4,115,80,925,9,11,6,316,277,9999,57,468,182,63,72,14.8,205.4,115,80,925,9,11,6,316,277,9999,57,468,182,63,72,0
15.6,203.7,126,98,936,14,51,6,322,271,9999,58,374,180,78,92,16.1,203.3,91,53,944,13,63,6,322,272,9999,59,332,169,82,67,16.1,203.3,91,53,944,13,63,6,322,272,9999,59,332,169,82,67,0
16,203.3,126,94,932,13,57,8,326,273,9999,58,343,234,82,73,16.7,202.8,138,53,915,16,43,8,338,271,9999,57,297,219,78,62,16.7,202.8,138,53,915,16,43,8,338,271,9999,57,297,219,78,62,0
16.6,202.8,114,68,943,18,50,6,330,274,9999,57,307,188,85,85,17.1,202.5,121,121,943,22,54,7,345,272,9999,59,279,190,91,75,17.1,202.5,121,121,943,22,54,7,345,272,9999,59,279,190,91,75,0
17.5,202.2,105,103,953,16,56,7,352,270,9999,55,268,168,80,68,18.2,202.1,104,39,962,23,57,8,356,272,9999,55,233,155,64,64,18.2,202.1,104,39,962,23,57,8,356,272,9999,55,233,155,64,64,0
19.4,202.2,58,91,986,26,74,5,11,268,9999,52,183,117,16,29,19.9,202.3,53,67,996,29,86,3,349,267,9999,52,156,103,17,5,19.9,202.3,53,67,996,29,86,3,349,267,9999,52,156,103,17,5,0
19.2,201.5,57,105,992,27,75,1,360,273,9999,53,235,111,19,-2,19.3,201.5,54,58,995,29,90,1,335,273,9999,53,224,97,17,-9,19.3,201.5,54,58,995,29,90,1,335,273,9999,53,224,97,17,-9,0
19.7,201.8,51,60,995,31,85,4,270,271,9999,52,178,94,23,-5,19.7,201.4,59,67,999,30,90,5,276,273,9999,52,183,97,31,14,19.7,201.4,59,67,999,30,90,5,276,273,9999,52,183,97,31,14,0
19.5,200.3,48,45,998,32,77,6,260,275,9999,51,254,97,24,10,19.4,199.7,42,84,1003,36,84,6,265,271,9999,51,285,82,33,-17,19.4,199.7,42,84,1003,36,84,6,265,271,9999,51,285,82,33,-17,0
19.3,199.5,31,91,1005,35,81,9,257,276,9999,50,301,66,31,-20,19.1,198.6,36,131,1007,36,83,8,285,278,9999,51,358,67,33,-10,19.1,198.6,36,131,1007,36,83,8,285,278,9999,51,358,67,33,-10,0
19.2,198.3,31,129,1005,36,78,9,276,279,9999,50,365,56,31,-16,19.3,197.3,40,53,1005,38,76,10,267,279,9999,50,425,75,39,2,19.3,197.3,40,53,1005,38,76,10,267,279,9999,50,425,75,39,2,0
18.8,196.9,31,110,1004,35,71,10,270,282,9999,50,494,72,50,9,18.8,195.8,40,86,1006,37,65,11,262,278,9999,52,580,80,50,11,18.8,195.8,40,86,1006,37,65,11,262,278,9999,52,580,80,50,11,0
18.9,194.9,34,83,1004,41,58,10,288,281,9999,51,651,66,60,16,19.2,193.9,46,62,1003,44,57,8,274,279,9999,50,725,86,74,63,19.2,193.9,46,62,1003,44,57,8,274,279,9999,50,725,86,74,63,0
18.6,193.7,30,112,1006,47,49,5,293,282,9999,51,776,65,98,53,18.8,193.2,37,51,1007,53,48,9,283,280,9999,52,811,70,111,48,18.8,193.2,37,51,1007,53,48,9,283,280,9999,52,811,70,111,48,0
17.4,245.8,53,89,998,6,251,6,298,291,9999,57,752,110,32,46,17.7,245.2,69,79,989,3,226,8,288,288,9999,57,764,117,24,51,17.7,245.2,69,79,989,3,226,8,288,288,9999,57,764,117,24,51,1
17.6,244.9,55,92,994,9,242,8,285,290,9999,57,793,111,27,61,17.8,244.1,71,96,987,8,268,7,282,289,9999,59,836,122,20,52,17.8,244.1,71,96,987,8,268,7,282,289,9999,59,836,122,20,52,1
17.6,244.3,65,104,989,10,244,5,293,291,9999,58,837,126,37,54,17.8,243.8,80,75,975,10,254,6,294,288,9999,59,859,130,37,58,17.8,243.8,80,75,975,10,254,6,294,288,9999,59,859,130,37,58,1
17.8,243.9,70,100,983,9,270,8,285,286,9999,58,852,129,23,70,18,243.1,84,98,972,11,266,8,284,286,9999,58,893,133,35,30,18,243.1,84,98,972,11,266,8,284,286,9999,58,893,133,35,30,1
17.8,243,96,144,964,13,268,8,277,289,9999,59,917,163,24,46,17.9,242.2,127,103,934,14,250,8,270,282,9999,59,955,176,51,30,17.9,242.2,127,103,934,14,250,8,270,282,9999,59,955,176,51,30,1
17.8,242.4,126,99,938,13,243,8,263,288,9999,58,952,182,45,29,17.7,241.6,134,107,921,16,252,8,263,282,9999,58,1011,188,40,55,17.7,241.6,134,107,921,16,252,8,263,282,9999,58,1011,188,40,55,0
17.4,240.8,131,122,931,20,264,6,251,276,9999,59,1090,189,59,67,17.2,240.2,125,98,930,24,261,6,255,274,9999,58,1148,181,60,11,17.2,240.2,125,98,930,24,261,6,255,274,9999,58,1148,181,60,11,0
16.4,238.2,105,76,955,25,239,10,253,256,9999,58,1359,172,73,-1,16.1,237.2,94,78,967,28,231,9,263,274,9999,58,1459,164,67,3,16.1,237.2,94,78,967,28,231,9,263,274,9999,58,1459,164,67,3,0
16.2,236.8,89,43,966,23,241,11,281,280,9999,60,1483,186,82,16,16.4,235.7,93,65,958,19,231,11,281,277,9999,61,1559,185,84,-12,16.4,235.7,93,65,958,19,231,11,281,277,9999,61,1559,185,84,-12,0
16.5,234.5,85,114,969,11,283,15,278,273,9999,59,1654,171,92,13,16.7,233,64,108,974,5,242,15,280,267,9999,60,1745,168,113,16,16.7,233,64,108,974,5,242,15,280,267,9999,60,1745,168,113,16,0
16.9,233.3,90,116,966,3,313,17,280,270,9999,61,1707,184,102,37,17.2,231.6,93,61,959,9,258,17,280,267,9999,59,1811,184,104,51,17.2,231.6,93,61,959,9,258,17,280,267,9999,59,1811,184,104,51,0
17.4,231.7,117,65,942,7,274,17,273,271,9999,59,1788,212,106,52,17.5,229.9,110,100,941,12,229,17,280,268,9999,57,1926,195,107,62,17.5,229.9,110,100,941,12,229,17,280,268,9999,57,1926,195,107,62,0
18.4,228.2,119,97,944,10,326,18,276,256,9999,56,2010,202,109,59,18.6,226.3,101,80,945,7,332,17,282,258,9999,56,2166,194,110,33,18.6,226.3,101,80,945,7,332,17,282,258,9999,56,2166,194,110,33,0
18.8,226.3,118,91,950,8,343,19,282,260,9999,57,2155,203,110,34,19.2,224.3,92,67,952,3,325,19,282,261,9999,54,2003,179,81,43,19.2,224.3,92,67,952,3,325,19,282,261,9999,54,2003,179,81,43,0
19.1,224.3,105,59,960,3,360,17,283,264,9999,54,2004,192,89,29,19.5,222.5,75,93,964,1,39,17,282,263,9999,53,1812,163,84,2,19.5,222.5,75,93,964,1,39,17,282,263,9999,53,1812,163,84,2,0
19.7,220.6,90,107,972,7,346,14,274,255,9999,55,1612,176,63,27,19.8,219.1,63,30,974,11,24,14,274,257,9999,54,1455,155,68,9,19.8,219.1,63,30,974,11,24,14,274,257,9999,54,1455,155,68,9,0
19.9,219,76,55,979,11,14,15,270,257,9999,54,1444,163,71,14,19.9,217.4,57,16,979,12,61,13,270,261,9999,54,1277,142,74,7,19.9,217.4,57,16,979,12,61,13,270,261,9999,54,1277,142,74,7,0
19.9,217.4,77,16,979,13,45,11,265,264,9999,54,1277,172,69,11,19.8,216.2,56,82,978,12,59,11,267,263,9999,54,1152,148,79,28,19.8,216.2,56,82,978,12,59,11,267,263,9999,54,1152,148,79,28,1
19.8,214.9,70,69,982,14,61,11,260,259,9999,55,1016,162,75,33,19.6,213.7,62,22,981,13,79,11,262,266,9999,54,890,154,59,13,19.6,213.7,62,22,981,13,79,11,262,266,9999,54,890,154,59,13,1
19.7,213.9,81,58,975,13,78,11,265,267,9999,55,911,170,55,0,19.6,212.7,74,19,976,17,101,9,270,267,9999,54,785,152,63,14,19.6,212.7,74,19,976,17,101,9,270,267,9999,54,785,152,63,14,0
19.5,212.8,100,50,957,17,99,7,279,270,9999,53,796,191,54,22,19.6,212.1,100,85,955,14,87,6,279,265,9999,51,723,182,68,37,19.6,212.1,100,85,955,14,87,6,279,265,9999,51,723,182,68,37,0
19.8,211.2,105,125,955,19,83,7,287,265,9999,52,629,193,55,16,20,210.5,93,74,963,21,76,7,291,265,9999,52,557,168,59,8,20,210.5,93,74,963,21,76,7,291,265,9999,52,557,168,59,8,0
20.1,210.5,106,95,953,21,68,7,287,267,9999,51,558,194,65,17,20.3,209.8,83,60,958,24,65,6,307,265,9999,50,489,178,53,-11,20.3,209.8,83,60,958,24,65,6,307,265,9999,50,489,178,53,-11,0
22.2,208.5,78,60,975,38,49,11,328,266,9999,48,452,131,29,27,23.1,207.9,82,84,976,37,52,10,333,259,9999,46,472,129,20,34,23.1,207.9,82,84,976,37,52,10,333,259,9999,46,472,129,20,34,0
22.6,207.7,64,46,982,41,54,8,332,263,9999,46,417,120,36,35,23.3,207.3,62,132,991,37,54,8,334,260,9999,46,439,112,19,27,23.3,207.3,62,132,991,37,54,8,334,260,9999,46,439,112,19,27,0
24.6,206.8,79,50,991,49,52,10,301,259,9999,45,510,127,7,26,25.1,205.9,42,65,1000,51,61,9,318,258,9999,44,508,98,-20,0,25.1,205.9,42,65,1000,51,61,9,318,258,9999,44,508,98,-20,0,0
25.2,206.6,56,53,996,52,58,11,318,259,9999,43,553,114,2,5,26,205.8,44,14,1000,52,65,11,336,257,9999,42,595,97,-1,-16,26,205.8,44,14,1000,52,65,11,336,257,9999,42,595,97,-1,-16,0
25.8,205.9,48,10,999,53,61,13,343,258,9999,42,579,108,-5,-18,27,205.5,44,16,1002,53,67,11,355,256,9999,41,687,102,-7,-11,27,205.5,44,16,1002,53,67,11,355,256,9999,41,687,102,-7,-11,0
15.9,248.2,46,113,1001,13,203,8,249,293,9999,60,800,97,-44,75,15.6,247.4,63,128,990,17,207,4,270,291,9999,59,856,99,-68,30,15.6,247.4,63,128,990,17,207,4,270,291,9999,59,856,99,-68,30,0
16.9,247.9,46,117,1001,14,210,6,280,293,9999,58,702,101,-53,22,17,247.3,47,63,1000,15,209,4,270,291,9999,60,714,102,-47,19,17,247.3,47,63,1000,15,209,4,270,291,9999,60,714,102,-47,19,0
16.9,246.6,38,76,1002,12,251,2,270,289,9999,59,755,108,-37,8,16.9,246.4,53,102,995,16,231,4,277,288,9999,60,766,114,-29,-15,16.9,246.4,53,102,995,16,231,4,277,288,9999,60,766,114,-29,-15,0
16.9,246,42,121,1002,14,230,4,242,289,9999,58,787,124,-26,14,16.7,245.6,49,123,994,17,237,5,270,288,9999,59,828,118,-10,-9,16.7,245.6,49,123,994,17,237,5,270,288,9999,59,828,118,-10,-9,0
16.5,245.7,51,140,997,16,251,4,298,289,9999,59,842,129,-20,17,16.7,245.3,57,123,989,15,234,6,285,287,9999,59,846,137,-12,48,16.7,245.3,57,123,989,15,234,6,285,287,9999,59,846,137,-12,48,1
16.9,244.5,64,106,984,10,231,12,260,279,9999,58,880,137,11,48,16.7,243.3,92,76,976,16,236,10,258,277,9999,59,983,145,17,4,16.7,243.3,92,76,976,16,236,10,258,277,9999,59,983,145,17,4,1
16.9,243.3,69,103,985,13,228,10,253,278,9999,58,967,130,12,15,16.6,242.3,60,66,982,17,226,9,257,274,9999,58,1067,137,16,33,16.6,242.3,60,66,982,17,226,9,257,274,9999,58,1067,137,16,33,1
17,242.3,90,66,967,14,234,10,253,276,9999,55,1032,176,31,13,16.7,241.3,88,99,966,18,229,9,258,270,9999,56,1119,166,38,12,16.7,241.3,88,99,966,18,229,9,258,270,9999,56,1119,166,38,12,0
16.7,240.4,112,94,950,11,233,11,265,259,9999,54,1177,204,42,30,16.6,239.3,102,100,950,16,211,10,270,258,9999,54,1262,194,45,14,16.6,239.3,102,100,950,16,211,10,270,258,9999,54,1262,194,45,14,0
16.8,239.3,99,103,960,12,218,10,276,263,9999,54,1246,189,49,38,16.9,238.3,77,94,964,13,218,10,279,262,9999,53,1313,180,55,35,16.9,238.3,77,94,964,13,218,10,279,262,9999,53,1313,180,55,35,0
17,238.2,96,79,963,12,215,11,270,267,9999,52,1313,208,50,30,17,237.1,92,99,960,14,218,10,276,258,9999,52,1401,194,54,22,17,237.1,92,99,960,14,218,10,276,258,9999,52,1401,194,54,22,0
17.5,236,83,84,976,9,269,11,275,265,9999,51,1459,196,64,5,17.6,234.8,69,91,971,6,222,12,277,264,9999,51,1542,176,58,3,17.6,234.8,69,91,971,6,222,12,277,264,9999,51,1542,176,58,3,1
17.9,234.8,93,84,976,6,265,13,274,269,9999,49,1517,208,63,18,18,233.4,79,66,962,9,227,13,277,259,9999,49,1611,187,57,7,18,233.4,79,66,962,9,227,13,277,259,9999,49,1611,187,57,7,0
19.4,229.5,112,42,950,4,255,15,281,261,9999,48,1834,215,59,29,19.7,227.9,95,55,946,3,181,14,280,251,9999,47,1958,192,51,-9,19.7,227.9,95,55,946,3,181,14,280,251,9999,47,1958,192,51,-9,0
19.9,228.2,100,68,959,1,166,13,279,255,9999,48,1920,199,64,-6,20.1,226.8,66,4,969,8,164,12,282,251,9999,48,2037,164,48,-35,20.1,226.8,66,4,969,8,164,12,282,251,9999,48,2037,164,48,-35,0
20.7,225.6,91,48,971,2,94,14,282,250,9999,46,2076,178,40,-12,21,224.1,63,32,976,8,127,14,280,247,9999,47,1977,150,60,-28,21,224.1,63,32,976,8,127,14,280,247,9999,47,1977,150,60,-28,0
21.1,224.1,81,29,977,5,139,15,278,249,9999,47,1978,166,63,-26,21.3,222.5,60,179,979,11,152,14,278,250,9999,47,1813,144,65,-14,21.3,222.5,60,179,979,11,152,14,278,250,9999,47,1813,144,65,-14,0
21.3,222.7,78,159,980,8,154,14,278,252,9999,46,1834,166,51,-12,21.5,221.2,58,174,981,9,172,15,276,245,9999,46,1680,140,47,-2,21.5,221.2,58,174,981,9,172,15,276,245,9999,46,1680,140,47,-2,0
21.8,219.7,70,31,982,1,98,14,262,244,9999,46,1529,148,35,-10,21.6,218.2,52,43,985,7,119,13,263,253,9999,47,1373,137,44,-12,21.6,218.2,52,43,985,7,119,13,263,253,9999,47,1373,137,44,-12,0
21.8,218.2,70,24,982,4,82,13,266,254,9999,47,1376,148,38,-11,21.7,216.8,50,114,983,11,144,12,270,255,9999,46,1231,132,24,4,21.7,216.8,50,114,983,11,144,12,270,255,9999,46,1231,132,24,4,0
21.8,216.8,64,151,987,8,136,10,270,259,9999,46,1233,145,12,5,21.8,215.7,51,63,984,11,139,11,273,260,9999,45,1121,133,2,4,21.8,215.7,51,63,984,11,139,11,273,260,9999,45,1121,133,2,4,0
21.7,214.4,66,40,986,3,176,9,264,259,9999,44,988,148,27,28,21.6,213.4,59,57,986,5,125,9,270,258,9999,44,885,136,26,-14,21.6,213.4,59,57,986,5,125,9,270,258,9999,44,885,136,26,-14,0
21.7,213.5,77,58,977,5,102,9,270,260,9999,44,897,148,19,-10,21.7,212.5,59,42,982,9,152,8,273,259,9999,45,798,129,14,-6,21.7,212.5,59,42,982,9,152,8,273,259,9999,45,798,129,14,-6,0
21.7,212.5,76,125,977,6,135,7,270,262,9999,44,798,148,17,7,21.7,211.7,88,39,980,6,144,8,277,263,9999,44,719,140,16,1,21.7,211.7,88,39,980,6,144,8,277,263,9999,44,719,140,16,1,0
21.9,210.9,55,9,993,5,114,12,261,262,9999,44,650,114,33,10,21.7,209.6,41,80,998,8,78,11,257,265,9999,45,519,97,36,18,21.7,209.6,41,80,998,8,78,11,257,265,9999,45,519,97,36,18,0
21.9,210.2,74,65,999,9,54,12,256,261,9999,44,584,109,44,26,21.6,208.9,42,92,997,14,84,12,263,267,9999,44,450,90,27,-6,21.6,208.9,42,92,997,14,84,12,263,267,9999,44,450,90,27,-6,0
21.9,209.2,78,88,1001,14,65,14,270,266,9999,44,494,101,32,8,21.9,207.7,50,57,1002,20,83,13,266,267,9999,44,366,90,20,1,21.9,207.7,50,57,1002,20,83,13,266,267,9999,44,366,90,20,1,0
21.2,206.2,50,45,1006,21,83,7,245,273,9999,41,198,88,37,10,20.9,205.5,39,59,1006,25,94,8,263,272,9999,43,127,72,41,-26,20.9,205.5,39,59,1006,25,94,8,263,272,9999,43,127,72,41,-26,0
21,205.7,38,51,1006,23,90,11,280,273,9999,43,148,71,43,-13,21.2,204.5,36,87,1008,32,93,12,277,268,9999,44,68,60,40,-13,21.2,204.5,36,87,1008,32,93,12,277,268,9999,44,68,60,40,-13,0
21.1,204.9,40,116,1006,29,89,15,274,271,9999,43,99,67,39,-23,21.2,203.3,35,62,1011,34,85,16,263,268,9999,43,22,56,29,6,21.2,203.3,35,62,1011,34,85,16,263,268,9999,43,22,56,29,6,0
20.5,202,36,103,1006,36,80,17,249,277,9999,41,89,64,35,28,19.9,200.3,35,76,1010,35,93,16,252,278,9999,41,220,59,43,9,19.9,200.3,35,76,1010,35,93,16,252,278,9999,41,220,59,43,9,0
20,200.1,35,96,1008,38,83,21,241,277,9999,41,212,58,45,16,19,198.2,34,132,1009,35,96,18,243,278,9999,41,389,57,46,-9,19,198.2,34,132,1009,35,96,18,243,278,9999,41,389,57,46,-9,0
19.8,198.6,30,55,1007,35,91,19,245,277,9999,41,293,59,51,-4,19,196.8,36,81,1009,36,101,16,249,280,9999,42,486,62,51,0,19,196.8,36,81,1009,36,101,16,249,280,9999,42,486,62,51,0,0
15,250.7,56,115,997,12,250,6,280,292,9999,60,668,133,55,104,15.1,250.1,64,97,985,13,241,4,283,290,9999,61,707,135,44,46,15.1,250.1,64,97,985,13,241,4,283,290,9999,61,707,135,44,46,0
15.2,250.2,52,54,997,11,222,8,307,292,9999,61,691,124,55,63,15.7,249.5,52,88,991,14,228,8,299,286,9999,61,713,126,47,42,15.7,249.5,52,88,991,14,228,8,299,286,9999,61,713,126,47,42,0
16.8,247.4,76,108,979,11,231,9,270,283,9999,60,730,172,83,8,16.8,246.5,75,106,980,11,213,10,273,281,9999,61,770,165,74,19,16.8,246.5,75,106,980,11,213,10,273,281,9999,61,770,165,74,19,1
17.1,246.4,78,114,978,9,209,13,270,285,9999,59,746,169,67,22,17.1,245,71,92,978,7,206,12,265,279,9999,59,829,166,67,-7,17.1,245,71,92,978,7,206,12,265,279,9999,59,829,166,67,-7,1
